"id","period","userperiod","round","instructions","byear","gender","race","ideo1","ideo2","ideo3","ideo4","ideo5","ideo6","ideo7","ideo8","ideo9","ideo10","sp","ideo_test","noise","ideology","ideology.noise","mg","group","group_id","prop1","prop2","prop3","offer","vote","vote_result","pd1.1","pd1.2","pd1.3","offer_pd1","pd2.1","pd2.2","pd2.3","offer_pd2","earnings","payment","pay_period","select_period","select_earn","payoffdictator","final_earnings","demand","comment","session","treatment","treat_inst","uni","type_student","startyear","degree","nationality","expts","t_expts","moveon","IP","client","seat"
17,15,4,4,NA,"1993","female","brown","-2","-2","0","2","-1","2","1","2","-1","0",5,"2",-0.366477240482345,5,4.63352275951766,2,2.1,3,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,7,NA,12,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," BA Linguistics","United Kingdom","1","1",NA,"155.245.28.41","cl-1",NA
2,15,4,4,NA,"1995","female","white","-1","0","1","-1","-1","2","2","0","-1","0",3,"1",0.0184367009438574,3,3.01843670094386,2,2.2,1,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,5,NA,10,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," LLB French and English Law","France","1","4",NA,"155.245.28.20","cl-14",NA
4,15,4,4,NA,"1996","male","white","0","-2","0","-1","-2","1","2","1","1","-1",4,"2",-0.147173228068277,4,3.85282677193172,2,2.2,2,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,5,NA,10,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," Computer Science","United Kingdom","1","1",NA,"155.245.28.22","cl-16",NA
12,15,4,4,NA,"1996","male","white","1","-2","2","-2","-2","2","2","2","-1","-1",2,"1",0.307333003263921,2,2.30733300326392,2,2.2,3,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,5,NA,10,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," History","United Kingdom","0","0",NA,"155.245.28.19","cl-13",NA
1,15,4,4,NA,"1994","male","white","1","-2","1","-1","-2","2","1","1","1","-2",4,"1",-0.174281042860821,4,3.82571895713918,3,3.1,1,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,5.2,NA,10.2,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," Modern History","United Kingdom","0","0",NA,"155.245.28.23","cl-17",NA
6,15,4,4,NA,"1995","female","white","-2","0","0","0","0","2","2","0","0","0",5,"-2",0.382848483044654,5,5.38284848304465,3,3.1,2,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,6,NA,11,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," French and English Law","France","0","0",NA,"155.245.28.13","cl-7",NA
9,15,4,4,NA,"1993","female","white","-1","-2","1","-1","-1","2","0","1","1","1",3,"2",-0.654751946218312,3,2.34524805378169,3,3.1,3,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,6.1,NA,11.1,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," Language and Linguistics","Cyprus","0","0",NA,"155.245.28.17","cl-11",NA
10,15,4,4,NA,"1991","male","white","0","-2","1","0","-1","2","1","0","1","0",5,"2",0.0669300322420895,5,5.06693003224209,3,3.2,1,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5.5,NA,10.5,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","1",NA," management","Cyprus","1","1",NA,"155.245.28.21","cl-15",NA
11,15,4,4,NA,"1985","male","white","2","-2","1","-2","-2","2","2","2","-1","-1",2,"0",-0.581697575654834,2,1.41830242434517,3,3.2,2,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,5.6,NA,10.6,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","1",NA," PhD History","United States","1","1",NA,"155.245.28.16","cl-10",NA
18,15,4,4,NA,"1995","female","brown","-1","0","0","-1","-1","1","1","1","1","0",5,"1",0.227317254571244,5,5.22731725457124,3,3.2,3,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,6,NA,11,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," Bsc Economics","United Kingdom","1","1",NA,"155.245.28.12","cl-6",NA
3,16,4,5,NA,"1995","female","white","2","-2","1","0","-2","2","2","2","-2","-2",2,"2",0.0980438434053212,2,2.09804384340532,1,1.1,1,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,5.7,NA,10.7,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," INTERNATIONAL RELATIONS AND MODERN LANGUAGES","Spain","1","2",NA,"155.245.28.11","cl-5",NA
8,16,4,5,NA,"1996","female","white","1","-1","1","0","-2","2","2","-1","1","0",5,"2",0.194797706231475,5,5.19479770623147,1,1.1,2,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,5.5,NA,10.5,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," History and Literature","United Kingdom","0","0",NA,"155.245.28.9","cl-3",NA
15,16,4,5,NA,"1994","male","black","-2","-2","1","-1","0","-1","2","0","1","-1",4,"2",-0.206991966627538,4,3.79300803337246,1,1.1,3,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,5.7,NA,10.7,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," Economics & Politics ","United Kingdom","1","3",NA,"155.245.28.14","cl-8",NA
13,16,4,5,NA,"1993","female","white","-2","-2","0","1","-1","2","2","0","-1","1",6,"1",-0.0428710328880697,6,5.95712896711193,1,1.2,1,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,5.5,NA,10.5,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," BA History of Art & English Literature ","United Kingdom","0","0",NA,"155.245.28.24","cl-18",NA
14,16,4,5,NA,"1995","male","white","0","-1","-1","0","-1","2","2","0","-2","-2",5,"1",0.638404062157497,5,5.6384040621575,1,1.2,2,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,5.5,NA,10.5,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," International Relations","Lithuania","1","2",NA,"155.245.28.8","cl-2",NA
16,16,4,5,NA,"1994","male","white","-2","-1","1","0","-1","2","2","0","0","-1",4,"0",-0.375026984000578,4,3.62497301599942,1,1.2,3,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,6,NA,11,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," Computer Games","Norway","1","1",NA,"155.245.28.18","cl-12",NA
5,16,4,5,NA,"1994","female","white","-1","-2","-1","1","2","2","2","-1","1","0",8,"2",-0.490330922557041,8,7.50966907744296,2,2.1,1,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,5.6,NA,10.6,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," BSc Psychology","United Kingdom","1","50",NA,"155.245.28.10","cl-4",NA
7,16,4,5,NA,"1994","female","white","1","-1","0","-2","-2","2","1","0","-1","0",5,"1",-0.0980572349391877,5,4.90194276506081,2,2.1,2,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5.6,NA,10.6,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," BSc Biochemistry with Industrial Placement","United Kingdom","1","10",NA,"155.245.28.15","cl-9",NA
17,16,4,5,NA,"1993","female","brown","-2","-2","0","2","-1","2","1","2","-1","0",5,"2",0.582431114744395,5,5.5824311147444,2,2.1,3,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,7,NA,12,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," BA Linguistics","United Kingdom","1","1",NA,"155.245.28.41","cl-1",NA
2,16,4,5,NA,"1995","female","white","-1","0","1","-1","-1","2","2","0","-1","0",3,"1",0.685699453065172,3,3.68569945306517,2,2.2,1,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,5,NA,10,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," LLB French and English Law","France","1","4",NA,"155.245.28.20","cl-14",NA
4,16,4,5,NA,"1996","male","white","0","-2","0","-1","-2","1","2","1","1","-1",4,"2",0.553163061663508,4,4.55316306166351,2,2.2,2,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,5,NA,10,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," Computer Science","United Kingdom","1","1",NA,"155.245.28.22","cl-16",NA
12,16,4,5,NA,"1996","male","white","1","-2","2","-2","-2","2","2","2","-1","-1",2,"1",0.629204139020294,2,2.62920413902029,2,2.2,3,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,5,NA,10,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," History","United Kingdom","0","0",NA,"155.245.28.19","cl-13",NA
1,16,4,5,NA,"1994","male","white","1","-2","1","-1","-2","2","1","1","1","-2",4,"1",0.079475942067802,4,4.0794759420678,3,3.1,1,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,5.2,NA,10.2,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," Modern History","United Kingdom","0","0",NA,"155.245.28.23","cl-17",NA
6,16,4,5,NA,"1995","female","white","-2","0","0","0","0","2","2","0","0","0",5,"-2",0.614734406257048,5,5.61473440625705,3,3.1,2,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,6,NA,11,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," French and English Law","France","0","0",NA,"155.245.28.13","cl-7",NA
9,16,4,5,NA,"1993","female","white","-1","-2","1","-1","-1","2","0","1","1","1",3,"2",-0.472781175142154,3,2.52721882485785,3,3.1,3,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,6.1,NA,11.1,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," Language and Linguistics","Cyprus","0","0",NA,"155.245.28.17","cl-11",NA
10,16,4,5,NA,"1991","male","white","0","-2","1","0","-1","2","1","0","1","0",5,"2",-0.0333264554850757,5,4.96667354451492,3,3.2,1,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5.5,NA,10.5,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","1",NA," management","Cyprus","1","1",NA,"155.245.28.21","cl-15",NA
11,16,4,5,NA,"1985","male","white","2","-2","1","-2","-2","2","2","2","-1","-1",2,"0",-0.369602715549991,2,1.63039728445001,3,3.2,2,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,5.6,NA,10.6,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","1",NA," PhD History","United States","1","1",NA,"155.245.28.16","cl-10",NA
18,16,4,5,NA,"1995","female","brown","-1","0","0","-1","-1","1","1","1","1","0",5,"1",-0.653354728082195,5,4.34664527191781,3,3.2,3,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,6,NA,11,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," Bsc Economics","United Kingdom","1","1",NA,"155.245.28.12","cl-6",NA
3,17,5,1,NA,"1995","female","white","2","-2","1","0","-2","2","2","2","-2","-2",2,"2",0.340386013360694,2,2.34038601336069,1,1.1,1,5.8,5.6,5.6,"prop_3","1","Accepted",NA,NA,NA,NA,NA,NA,NA,NA,5.5,1,17,37,5.7,NA,10.7,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," INTERNATIONAL RELATIONS AND MODERN LANGUAGES","Spain","1","2","Next","155.245.28.11","cl-5",NA
14,17,5,1,NA,"1995","male","white","0","-1","-1","0","-1","2","2","0","-2","-2",5,"1",-0.507658477360383,5,4.49234152263962,1,1.1,2,5.7,5.6,5.7,"prop_3","1","Accepted",NA,NA,NA,NA,NA,NA,NA,NA,5.5,1,17,27,5.5,NA,10.5,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," International Relations","Lithuania","1","2","Next","155.245.28.8","cl-2",NA
16,17,5,1,NA,"1994","male","white","-2","-1","1","0","-1","2","2","0","0","-1",4,"0",0.0350028937682509,4,4.03500289376825,1,1.1,3,5.5,5.5,6,"prop_3","1","Accepted",NA,NA,NA,NA,NA,NA,NA,NA,6,1,17,17,6,NA,11,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," Computer Games","Norway","1","1","Next","155.245.28.18","cl-12",NA
8,17,5,1,NA,"1996","female","white","1","-1","1","0","-2","2","2","-1","1","0",5,"2",-0.172068177210167,5,4.82793182278983,1,1.2,1,5.6,5.7,5.7,"prop_1","1","Accepted",NA,NA,NA,NA,NA,NA,NA,NA,5.6,1,17,12,5.5,NA,10.5,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," History and Literature","United Kingdom","0","0","Next","155.245.28.9","cl-3",NA
13,17,5,1,NA,"1993","female","white","-2","-2","0","1","-1","2","2","0","-1","1",6,"1",-0.631314879842102,6,5.3686851201579,1,1.2,2,5.7,5.6,5.7,"prop_1","1","Accepted",NA,NA,NA,NA,NA,NA,NA,NA,5.7,1,17,27,5.5,NA,10.5,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," BA History of Art & English Literature ","United Kingdom","0","0","Next","155.245.28.24","cl-18",NA
15,17,5,1,NA,"1994","male","black","-2","-2","1","-1","0","-1","2","0","1","-1",4,"2",-0.172652398562059,4,3.82734760143794,1,1.2,3,5.6,5.5,5.9,"prop_1","1","Accepted",NA,NA,NA,NA,NA,NA,NA,NA,5.7,1,17,42,5.7,NA,10.7,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," Economics & Politics ","United Kingdom","1","3","Next","155.245.28.14","cl-8",NA
2,17,5,1,NA,"1995","female","white","-1","0","1","-1","-1","2","2","0","-1","0",3,"1",-0.342381218262017,3,2.65761878173798,2,2.1,1,6,6,5,"prop_2","1","Accepted",NA,NA,NA,NA,NA,NA,NA,NA,5,1,17,17,5,NA,10,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," LLB French and English Law","France","1","4","Next","155.245.28.20","cl-14",NA
4,17,5,1,NA,"1996","male","white","0","-2","0","-1","-2","1","2","1","1","-1",4,"2",-0.310827661631629,4,3.68917233836837,2,2.1,2,5,7,5,"prop_2","1","Accepted",NA,NA,NA,NA,NA,NA,NA,NA,7,1,17,37,5,NA,10,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," Computer Science","United Kingdom","1","1","Next","155.245.28.22","cl-16",NA
5,17,5,1,NA,"1994","female","white","-1","-2","-1","1","2","2","2","-1","1","0",8,"2",-0.384172889543697,8,7.6158271104563,2,2.1,3,5.5,5.5,6,"prop_2","1","Accepted",NA,NA,NA,NA,NA,NA,NA,NA,5,1,17,32,5.6,NA,10.6,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," BSc Psychology","United Kingdom","1","50","Next","155.245.28.10","cl-4",NA
7,17,5,1,NA,"1994","female","white","1","-1","0","-2","-2","2","1","0","-1","0",5,"1",-0.261897433456033,5,4.73810256654397,2,2.2,1,6,6,5,"prop_2","1","Accepted",NA,NA,NA,NA,NA,NA,NA,NA,5.8,1,17,2,5.6,NA,10.6,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," BSc Biochemistry with Industrial Placement","United Kingdom","1","10","Next","155.245.28.15","cl-9",NA
12,17,5,1,NA,"1996","male","white","1","-2","2","-2","-2","2","2","2","-1","-1",2,"1",-0.642915397509932,2,1.35708460249007,2,2.2,2,5.8,5.4,5.8,"prop_2","1","Accepted",NA,NA,NA,NA,NA,NA,NA,NA,5.4,1,17,37,5,NA,10,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," History","United Kingdom","0","0","Next","155.245.28.19","cl-13",NA
17,17,5,1,NA,"1993","female","brown","-2","-2","0","2","-1","2","1","2","-1","0",5,"2",0.130844729673117,5,5.13084472967312,2,2.2,3,4.5,4,8.5,"prop_2","1","Accepted",NA,NA,NA,NA,NA,NA,NA,NA,5.8,1,17,2,7,NA,12,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," BA Linguistics","United Kingdom","1","1","Next","155.245.28.41","cl-1",NA
1,17,5,1,NA,"1994","male","white","1","-2","1","-1","-2","2","1","1","1","-2",4,"1",0.434225934743881,4,4.43422593474388,3,3.1,1,5.8,5.6,5.6,"prop_2","1","Accepted",NA,NA,NA,NA,NA,NA,NA,NA,6,1,17,27,5.2,NA,10.2,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," Modern History","United Kingdom","0","0","Next","155.245.28.23","cl-17",NA
10,17,5,1,NA,"1991","male","white","0","-2","1","0","-1","2","1","0","1","0",5,"2",0.214896049676463,5,5.21489604967646,3,3.1,2,6,6,5,"prop_2","1","Accepted",NA,NA,NA,NA,NA,NA,NA,NA,6,1,17,1,5.5,NA,10.5,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","1",NA," management","Cyprus","1","1","Next","155.245.28.21","cl-15",NA
11,17,5,1,NA,"1985","male","white","2","-2","1","-2","-2","2","2","2","-1","-1",2,"0",0.491808105586097,2,2.4918081055861,3,3.1,3,5.7,5.7,5.6,"prop_2","1","Accepted",NA,NA,NA,NA,NA,NA,NA,NA,5,1,17,7,5.6,NA,10.6,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","1",NA," PhD History","United States","1","1","Next","155.245.28.16","cl-10",NA
6,17,5,1,NA,"1995","female","white","-2","0","0","0","0","2","2","0","0","0",5,"-2",0.350357580650598,5,5.3503575806506,3,3.2,1,5.7,5.7,5.6,"prop_3","1","Accepted",NA,NA,NA,NA,NA,NA,NA,NA,6,1,17,42,6,NA,11,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," French and English Law","France","0","0","Next","155.245.28.13","cl-7",NA
9,17,5,1,NA,"1993","female","white","-1","-2","1","-1","-1","2","0","1","1","1",3,"2",0.539545599976554,3,3.53954559997655,3,3.2,2,5.6,5.6,5.8,"prop_3","1","Accepted",NA,NA,NA,NA,NA,NA,NA,NA,5,1,17,47,6.1,NA,11.1,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," Language and Linguistics","Cyprus","0","0","Next","155.245.28.17","cl-11",NA
18,17,5,1,NA,"1995","female","brown","-1","0","0","-1","-1","1","1","1","1","0",5,"1",-0.00733959809876983,5,4.99266040190123,3,3.2,3,6,5,6,"prop_3","1","Accepted",NA,NA,NA,NA,NA,NA,NA,NA,6,1,17,47,6,NA,11,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," Bsc Economics","United Kingdom","1","1","Next","155.245.28.12","cl-6",NA
3,18,5,2,NA,"1995","female","white","2","-2","1","0","-2","2","2","2","-2","-2",2,"2",0.217017122544348,2,2.21701712254435,1,1.1,1,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,5.7,NA,10.7,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," INTERNATIONAL RELATIONS AND MODERN LANGUAGES","Spain","1","2",NA,"155.245.28.11","cl-5",NA
14,18,5,2,NA,"1995","male","white","0","-1","-1","0","-1","2","2","0","-2","-2",5,"1",-0.349736476270482,5,4.65026352372952,1,1.1,2,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,5.5,NA,10.5,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," International Relations","Lithuania","1","2",NA,"155.245.28.8","cl-2",NA
16,18,5,2,NA,"1994","male","white","-2","-1","1","0","-1","2","2","0","0","-1",4,"0",0.217047777725384,4,4.21704777772538,1,1.1,3,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,6,NA,11,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," Computer Games","Norway","1","1",NA,"155.245.28.18","cl-12",NA
8,18,5,2,NA,"1996","female","white","1","-1","1","0","-2","2","2","-1","1","0",5,"2",0.400695611629635,5,5.40069561162963,1,1.2,1,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,5.5,NA,10.5,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," History and Literature","United Kingdom","0","0",NA,"155.245.28.9","cl-3",NA
13,18,5,2,NA,"1993","female","white","-2","-2","0","1","-1","2","2","0","-1","1",6,"1",-0.214067144924775,6,5.78593285507523,1,1.2,2,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,5.5,NA,10.5,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," BA History of Art & English Literature ","United Kingdom","0","0",NA,"155.245.28.24","cl-18",NA
15,18,5,2,NA,"1994","male","black","-2","-2","1","-1","0","-1","2","0","1","-1",4,"2",-0.0291617686394602,4,3.97083823136054,1,1.2,3,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,5.7,NA,10.7,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," Economics & Politics ","United Kingdom","1","3",NA,"155.245.28.14","cl-8",NA
2,18,5,2,NA,"1995","female","white","-1","0","1","-1","-1","2","2","0","-1","0",3,"1",0.195936758490279,3,3.19593675849028,2,2.1,1,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,5,NA,10,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," LLB French and English Law","France","1","4",NA,"155.245.28.20","cl-14",NA
4,18,5,2,NA,"1996","male","white","0","-2","0","-1","-2","1","2","1","1","-1",4,"2",-0.641170339798555,4,3.35882966020145,2,2.1,2,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,5,NA,10,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," Computer Science","United Kingdom","1","1",NA,"155.245.28.22","cl-16",NA
5,18,5,2,NA,"1994","female","white","-1","-2","-1","1","2","2","2","-1","1","0",8,"2",-0.263084442680702,8,7.7369155573193,2,2.1,3,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,5.6,NA,10.6,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," BSc Psychology","United Kingdom","1","50",NA,"155.245.28.10","cl-4",NA
7,18,5,2,NA,"1994","female","white","1","-1","0","-2","-2","2","1","0","-1","0",5,"1",0.659741945704445,5,5.65974194570444,2,2.2,1,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5.6,NA,10.6,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," BSc Biochemistry with Industrial Placement","United Kingdom","1","10",NA,"155.245.28.15","cl-9",NA
12,18,5,2,NA,"1996","male","white","1","-2","2","-2","-2","2","2","2","-1","-1",2,"1",-0.583275343989953,2,1.41672465601005,2,2.2,2,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,5,NA,10,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," History","United Kingdom","0","0",NA,"155.245.28.19","cl-13",NA
17,18,5,2,NA,"1993","female","brown","-2","-2","0","2","-1","2","1","2","-1","0",5,"2",-0.119483309052885,5,4.88051669094712,2,2.2,3,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,7,NA,12,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," BA Linguistics","United Kingdom","1","1",NA,"155.245.28.41","cl-1",NA
1,18,5,2,NA,"1994","male","white","1","-2","1","-1","-2","2","1","1","1","-2",4,"1",0.160799240414053,4,4.16079924041405,3,3.1,1,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,5.2,NA,10.2,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," Modern History","United Kingdom","0","0",NA,"155.245.28.23","cl-17",NA
10,18,5,2,NA,"1991","male","white","0","-2","1","0","-1","2","1","0","1","0",5,"2",-0.19089769278653,5,4.80910230721347,3,3.1,2,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5.5,NA,10.5,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","1",NA," management","Cyprus","1","1",NA,"155.245.28.21","cl-15",NA
11,18,5,2,NA,"1985","male","white","2","-2","1","-2","-2","2","2","2","-1","-1",2,"0",0.645993547979742,2,2.64599354797974,3,3.1,3,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,5.6,NA,10.6,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","1",NA," PhD History","United States","1","1",NA,"155.245.28.16","cl-10",NA
